Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category,Engagement_Metrics
2006,BaseGame,12 to under 18,1,4,4.0,1.711317698429467,Median_Games,2.3333333333333335
2008,BaseGame,5 to under 12,2,5,5.81818,1.0,Average_Games,6.0
2011,BaseGame,under 5,2,6,5.0,1.711317698429467,Median_Games,2.0
1981,BaseGame,under 5,3,4,6.73409,1.711317698429467,Long_Games,10.666666666666666
2001,BaseGame,under 5,2,4,6.0,1.0,Median_Games,1.0
2011,BaseGame,5 to under 12,2,5,6.7956,1.4948637227973802,Median_Games,147.83333333333334
2005,BaseGame,12 to under 18,2,4,7.36484,2.896870906401859,Very_Long_Games,84.0
2002,BaseGame,5 to under 12,2,5,6.36345,1.2958236495527853,Median_Games,438.3333333333333
2014,BaseGame,5 to under 12,2,6,6.16667,1.711317698429467,Median_Games,16.166666666666668
2011,BaseGame,12 to under 18,4,4,7.47222,2.422635396858934,Median_Games,22.333333333333332
1981,BaseGame,5 to under 12,2,4,4.5,1.0,Median_Games,2.1666666666666665
1997,BaseGame,12 to under 18,2,2,6.34615,2.0669765476442,Mini_Games,14.0
2013,BaseGame,5 to under 12,3,12,6.79223,1.4393098105500386,Average_Games,344.1666666666667
2014,PremiumGame,12 to under 18,2,4,7.57143,2.0669765476442,Average_Games,45.5
2005,BaseGame,5 to under 12,2,4,5.44762,1.711317698429467,Median_Games,103.5
1985,BaseGame,5 to under 12,2,4,6.36667,1.0,Median_Games,2.8333333333333335
2015,PremiumGame,5 to under 12,1,4,8.27368,2.0669765476442,Long_Games,32.5
2010,BaseGame,5 to under 12,2,4,4.93333,1.0,Short_Games,3.8333333333333335
2003,BaseGame,under 5,2,5,4.14286,1.0,Median_Games,3.3333333333333335
2015,BaseGame,5 to under 12,2,10,7.66087,1.3268504824283398,Median_Games,557.3333333333334
1997,BaseGame,5 to under 12,2,2,4.57,1.0,Median_Games,15.166666666666666
2014,BaseGame,5 to under 12,9,47,7.63158,1.711317698429467,Median_Games,27.833333333333332
2008,BaseGame,12 to under 18,2,6,5.72585,1.5690541587435731,Mini_Games,79.5
2009,BaseGame,5 to under 12,2,6,5.93333,1.711317698429467,Median_Games,5.166666666666667
2012,BaseGame,under 5,2,4,6.0,1.0,Very_Short_Games,5.666666666666667
2007,BaseGame,under 5,1,3,6.5,1.3556588492147337,Long_Games,6.333333333333333
2015,BaseGame,5 to under 12,1,1,7.44444,1.711317698429467,Median_Games,7.666666666666667
2003,BaseGame,5 to under 12,2,4,6.72154,2.713635467286428,Long_Games,161.16666666666666
1982,BaseGame,under 5,2,4,3.0,1.0,Median_Games,2.0
2011,BaseGame,5 to under 12,2,4,7.17372,1.9617353334741885,Average_Games,2519.1666666666665
2012,BaseGame,12 to under 18,2,2,6.65385,1.711317698429467,Long_Games,17.0
2015,BaseGame,12 to under 18,2,5,7.94375,1.711317698429467,Average_Games,19.833333333333332
2010,BaseGame,5 to under 12,2,2,4.79167,1.0,Short_Games,11.166666666666666
2005,BaseGame,5 to under 12,1,4,7.55556,1.711317698429467,Long_Games,7.166666666666667
2005,BaseGame,5 to under 12,2,2,6.55046,1.8891471230368333,Average_Games,116.16666666666667
2014,PremiumGame,5 to under 12,1,4,7.47671,2.0669765476442,Long_Games,156.5
1987,BaseGame,5 to under 12,4,5,3.625,1.0,Median_Games,13.333333333333334
2004,BaseGame,12 to under 18,2,2,7.76665,3.0751109233044582,Long_Games,1088.6666666666667
2006,BaseGame,5 to under 12,2,4,5.95833,1.0,Short_Games,10.666666666666666
2015,BaseGame,12 to under 18,2,5,6.5,2.1855532079723927,Long_Games,25.5
2010,BaseGame,5 to under 12,3,5,6.50419,1.7508669624621451,Median_Games,152.83333333333334
2007,BaseGame,12 to under 18,4,7,7.0461,1.6424621452214945,Median_Games,131.0
2014,BaseGame,5 to under 12,2,6,6.0,1.0,Median_Games,2.6666666666666665
2001,BaseGame,5 to under 12,2,2,7.0,1.0,Median_Games,1.5
2011,BaseGame,12 to under 18,1,2,8.12067,2.590008451299388,Long_Games,96.33333333333333
2012,BaseGame,5 to under 12,2,6,5.4375,1.3556588492147337,Short_Games,13.0
2001,BaseGame,5 to under 12,3,5,4.99091,1.0,Short_Games,7.833333333333333
1994,BaseGame,5 to under 12,3,4,5.82847,1.4267906190576802,Median_Games,99.5
1984,BaseGame,5 to under 12,2,4,6.1875,1.0,Short_Games,4.666666666666667
2003,BaseGame,5 to under 12,2,2,5.92439,1.8535812381153605,Median_Games,27.166666666666668
2003,BaseGame,under 5,4,10,4.0,3.845270793717867,Long_Games,3.3333333333333335
2015,BaseGame,12 to under 18,3,6,6.16667,3.1339530952884007,Long_Games,5.666666666666667
2012,PremiumGame,5 to under 12,3,4,6.53824,1.4742355095429256,Short_Games,57.333333333333336
2014,PremiumGame,5 to under 12,2,4,8.59615,3.845270793717867,Very_Long_Games,58.833333333333336
2006,BaseGame,5 to under 12,2,6,5.4,1.0,Short_Games,3.3333333333333335
2002,BaseGame,5 to under 12,2,6,3.5,1.0,Long_Games,1.8333333333333333
2007,BaseGame,under 5,2,4,5.66829,2.28037185717304,Long_Games,30.5
2014,PremiumGame,12 to under 18,3,5,7.37712,1.237082188886541,Average_Games,117.33333333333333
1990,BaseGame,under 5,2,6,5.39286,1.0,Median_Games,11.666666666666666
2006,PremiumGame,12 to under 18,3,4,7.86179,2.8538530882456508,Long_Games,673.1666666666666
1990,BaseGame,5 to under 12,2,4,4.4,1.0,Median_Games,15.666666666666666
2013,BaseGame,5 to under 12,2,5,7.03913,2.166014508063948,Median_Games,1134.6666666666667
1982,BaseGame,12 to under 18,2,6,5.8125,1.0,Long_Games,7.5
1986,BaseGame,under 5,1,8,4.5,1.0,Median_Games,2.3333333333333335
2000,PremiumGame,12 to under 18,2,6,7.31965,2.397429396436369,Average_Games,425.5
2010,BaseGame,5 to under 12,2,4,6.5,1.0,Median_Games,4.166666666666667
2004,BaseGame,12 to under 18,2,2,6.5,1.711317698429467,Long_Games,3.8333333333333335
2001,BaseGame,12 to under 18,3,8,3.80028,1.15087048383689,Median_Games,268.6666666666667
2011,PremiumGame,5 to under 12,2,6,7.31728,1.0,Long_Games,125.66666666666667
2010,BaseGame,5 to under 12,2,4,6.03478,1.5334882738221003,Very_Short_Games,18.0
2014,BaseGame,5 to under 12,2,5,6.0,1.0,Median_Games,0.8333333333333334
2011,BaseGame,12 to under 18,2,4,8.71591,2.0669765476442,Median_Games,12.166666666666666
2011,PremiumGame,12 to under 18,3,6,7.84091,3.1339530952884007,Long_Games,13.333333333333334
2008,BaseGame,under 5,2,10,7.05556,2.70716247623072,Very_Long_Games,7.833333333333333
1995,BaseGame,5 to under 12,2,4,6.83333,2.422635396858934,Average_Games,11.833333333333334
2013,BaseGame,12 to under 18,2,3,6.42903,2.7275061624058026,Long_Games,41.333333333333336
2014,BaseGame,5 to under 12,2,4,6.65,2.2194119304176354,Long_Games,17.333333333333332
2009,PremiumGame,12 to under 18,2,2,7.24783,2.422635396858934,Median_Games,80.0
2014,PremiumGame,5 to under 12,2,5,6.17647,2.422635396858934,Median_Games,36.0
1996,BaseGame,5 to under 12,3,5,4.79545,1.711317698429467,Median_Games,15.333333333333334
2011,PremiumGame,12 to under 18,2,12,6.66667,2.422635396858934,Long_Games,4.166666666666667
2010,BaseGame,5 to under 12,3,6,5.93606,1.0889147123036833,Short_Games,51.5
2012,PremiumGame,5 to under 12,1,4,6.82473,1.5334882738221003,Median_Games,168.5
2006,BaseGame,12 to under 18,3,5,6.77613,2.4527431509261217,Long_Games,308.0
2011,BaseGame,5 to under 12,2,5,5.99406,1.64018592858652,Median_Games,105.33333333333333
2000,BaseGame,12 to under 18,3,6,4.87,1.3556588492147337,Average_Games,4.833333333333333
2009,PremiumGame,12 to under 18,2,8,7.0,3.1339530952884007,Long_Games,5.666666666666667
1985,BaseGame,5 to under 12,2,4,5.08333,1.711317698429467,Median_Games,8.0
2010,BaseGame,under 5,2,2,4.6,1.0,Short_Games,1.1666666666666667
2009,BaseGame,5 to under 12,2,3,4.55933,1.0646587787872386,Short_Games,88.5
2013,BaseGame,5 to under 12,2,4,6.66677,1.1717120924008733,Short_Games,287.5
1995,BaseGame,under 5,2,4,5.25,1.0,Short_Games,7.666666666666667
2014,BaseGame,5 to under 12,2,5,7.50254,1.680505669413339,Median_Games,1195.1666666666667
2012,BaseGame,12 to under 18,1,7,6.98333,1.599000633847454,Average_Games,112.5
2003,PremiumGame,12 to under 18,2,6,6.29171,1.43001338122403,Average_Games,679.6666666666666
1994,PremiumGame,under 5,2,5,7.5,3.1339530952884007,Long_Games,6.166666666666667
2004,BaseGame,5 to under 12,2,4,6.21535,1.562479047820269,Median_Games,620.0
2009,BaseGame,5 to under 12,1,8,6.35,1.711317698429467,Median_Games,10.333333333333334
2009,BaseGame,5 to under 12,1,4,6.13103,1.0,Short_Games,16.333333333333332
2013,BaseGame,12 to under 18,2,6,5.96957,1.9958447778012536,Median_Games,39.333333333333336
2013,BaseGame,12 to under 18,1,5,5.69906,1.284527079371787,Median_Games,85.66666666666667
2011,PremiumGame,12 to under 18,1,4,6.92917,1.711317698429467,Average_Games,31.0
2004,BaseGame,5 to under 12,4,8,4.0,1.0,Median_Games,3.3333333333333335
1987,BaseGame,5 to under 12,2,4,6.97879,1.711317698429467,Median_Games,22.333333333333332
2004,BaseGame,12 to under 18,2,4,5.71429,1.0,Median_Games,4.5
1994,PremiumGame,12 to under 18,3,8,5.80833,3.845270793717867,Long_Games,37.0
2006,BaseGame,under 5,1,6,4.22222,1.711317698429467,Short_Games,18.666666666666668
1995,BaseGame,under 5,2,36,5.36087,1.711317698429467,Average_Games,16.166666666666668
1994,BaseGame,5 to under 12,2,4,5.28571,1.0,Median_Games,7.166666666666667
2010,BaseGame,12 to under 18,2,4,6.66667,1.711317698429467,Average_Games,2.3333333333333335
2014,BaseGame,5 to under 12,2,6,6.55411,2.022519191492359,Average_Games,215.33333333333334
2007,BaseGame,under 5,2,6,4.08775,1.437744911613494,Median_Games,80.16666666666667
2015,BaseGame,12 to under 18,1,5,8.11111,2.422635396858934,Average_Games,27.0
2004,BaseGame,5 to under 12,2,2,6.6875,2.0669765476442,Median_Games,4.333333333333333
2011,PremiumGame,12 to under 18,2,4,6.99854,2.0077237833650257,Long_Games,164.66666666666666
2014,BaseGame,12 to under 18,2,2,8.1,1.711317698429467,Average_Games,3.1666666666666665
2012,PremiumGame,12 to under 18,2,6,7.0127,1.1778294246073666,Long_Games,73.5
2010,BaseGame,12 to under 18,1,4,5.80529,1.711317698429467,Long_Games,143.33333333333334
2014,BaseGame,under 5,1,2,6.0,1.0,Average_Games,1.5
2011,BaseGame,12 to under 18,2,2,5.24,1.0,Short_Games,3.1666666666666665
1990,BaseGame,5 to under 12,2,6,6.417,1.2895020776110997,Median_Games,396.0
1997,BaseGame,5 to under 12,2,6,5.40151,1.5532629058384393,Median_Games,134.33333333333334
2001,PremiumGame,18 to under 21,2,8,6.40481,1.3565251074019296,Median_Games,488.0
2008,BaseGame,under 5,2,5,6.41933,1.5820001408549895,Median_Games,85.83333333333333
1987,BaseGame,under 5,2,6,5.0,1.711317698429467,Long_Games,3.6666666666666665
2009,PremiumGame,12 to under 18,2,4,7.15917,2.0669765476442,Median_Games,81.33333333333333
2011,BaseGame,5 to under 12,2,4,6.0,2.422635396858934,Median_Games,0.6666666666666666
2009,BaseGame,under 5,2,5,4.71111,1.237082188886541,Median_Games,24.0
2010,PremiumGame,under 5,2,8,7.66667,1.0,Average_Games,1.6666666666666667
2009,BaseGame,12 to under 18,3,6,8.0,1.711317698429467,Median_Games,1.3333333333333333
1998,BaseGame,5 to under 12,2,2,5.50526,1.237082188886541,Short_Games,19.0
1998,BaseGame,5 to under 12,2,4,5.55,1.3556588492147337,Median_Games,14.333333333333334
2007,BaseGame,5 to under 12,2,8,4.1875,1.0,Median_Games,10.5
2014,BaseGame,12 to under 18,1,4,7.98429,2.28037185717304,Median_Games,16.833333333333332
2013,BaseGame,12 to under 18,2,6,5.0,1.0,Average_Games,0.5
2008,BaseGame,under 5,1,1,6.76923,1.0,Very_Short_Games,13.0
2005,BaseGame,12 to under 18,2,2,7.77778,1.948399887316008,Average_Games,6.166666666666667
2009,BaseGame,12 to under 18,1,4,7.82212,2.557380801464892,Long_Games,803.0
1994,BaseGame,12 to under 18,2,6,5.70836,1.6494330586661032,Long_Games,161.83333333333334
2007,BaseGame,12 to under 18,2,5,6.31584,1.466084231283893,Median_Games,467.0
2003,BaseGame,under 5,2,4,5.175,1.711317698429467,Median_Games,8.0
2011,BaseGame,under 5,2,5,8.0,1.711317698429467,Short_Games,1.5
2015,BaseGame,12 to under 18,2,5,8.0,1.0,Long_Games,0.5
2002,PremiumGame,12 to under 18,2,4,6.87439,2.0669765476442,Short_Games,49.666666666666664
2011,BaseGame,12 to under 18,3,5,6.34737,2.138108317487147,Median_Games,44.833333333333336
2011,BaseGame,5 to under 12,2,2,7.21905,1.711317698429467,Median_Games,37.166666666666664
2007,BaseGame,under 5,1,8,6.91176,2.564898936544827,Median_Games,19.666666666666668
2005,BaseGame,5 to under 12,2,6,6.22188,1.5334882738221003,Median_Games,51.5
2007,BaseGame,12 to under 18,3,4,6.97895,1.711317698429467,Long_Games,15.666666666666666
2005,BaseGame,12 to under 18,2,4,5.43054,1.2301112754419326,Short_Games,74.83333333333333
2002,BaseGame,under 5,2,4,4.7,1.0,Short_Games,3.1666666666666665
2014,BaseGame,12 to under 18,2,4,6.2512,1.4064469328825973,Short_Games,257.6666666666667
2009,BaseGame,5 to under 12,2,2,6.88391,1.3765715895485595,Median_Games,62.666666666666664
2014,BaseGame,12 to under 18,2,5,7.0748,2.117764631312064,Long_Games,284.3333333333333
2010,BaseGame,12 to under 18,2,6,7.17269,1.8669540108458336,Long_Games,144.33333333333334
2010,PremiumGame,12 to under 18,1,4,6.53571,2.422635396858934,Long_Games,24.0
2009,BaseGame,5 to under 12,2,6,4.75,2.0669765476442,Median_Games,2.1666666666666665
2003,BaseGame,12 to under 18,3,6,5.13611,1.711317698429467,Median_Games,21.333333333333332
1981,BaseGame,5 to under 12,2,8,4.17083,1.118576660328192,Short_Games,15.666666666666666
2000,BaseGame,12 to under 18,2,6,5.5,1.0,Median_Games,4.666666666666667
2012,PremiumGame,12 to under 18,2,6,8.08853,2.625858863300232,Long_Games,444.6666666666667
1982,BaseGame,5 to under 12,2,2,3.96342,1.0790273962955137,Median_Games,88.33333333333333
1998,BaseGame,12 to under 18,3,6,6.465,1.711317698429467,Long_Games,40.666666666666664
1993,PremiumGame,12 to under 18,2,2,7.80857,3.450062680470456,Long_Games,165.0
1998,BaseGame,5 to under 12,3,6,5.0,1.711317698429467,Short_Games,3.3333333333333335
2003,BaseGame,5 to under 12,2,4,6.25444,1.5927410381012743,Median_Games,142.83333333333334
2011,BaseGame,5 to under 12,2,2,7.2479,2.013738995703923,Median_Games,1158.1666666666667
2008,BaseGame,under 5,1,1,4.83333,1.711317698429467,Very_Short_Games,8.666666666666666
1985,BaseGame,12 to under 18,2,2,5.445,2.556007465314458,Long_Games,132.5
2014,BaseGame,under 5,1,1,5.16667,1.711317698429467,Short_Games,7.0
2003,BaseGame,5 to under 12,2,2,7.65777,2.399746461018381,Median_Games,2196.0
2008,PremiumGame,12 to under 18,2,2,7.24,3.489611944503134,Average_Games,23.333333333333332
1987,BaseGame,5 to under 12,2,4,4.54,1.711317698429467,Long_Games,31.166666666666668
2007,BaseGame,5 to under 12,2,6,4.94444,1.711317698429467,Average_Games,15.833333333333334
2002,BaseGame,under 5,2,2,3.5,2.422635396858934,Median_Games,2.6666666666666665
2013,BaseGame,12 to under 18,2,4,6.65389,2.1855532079723927,Long_Games,148.5
1981,BaseGame,5 to under 12,2,4,5.19588,1.0,Short_Games,11.666666666666666
1995,BaseGame,under 5,3,10,4.33333,1.0,Median_Games,1.8333333333333333
2015,BaseGame,12 to under 18,2,4,8.05357,1.711317698429467,Average_Games,26.5
2001,BaseGame,5 to under 12,2,6,5.54167,1.237082188886541,Median_Games,9.833333333333334
2002,BaseGame,5 to under 12,3,5,6.62059,1.8793091062750893,Long_Games,3054.3333333333335
2015,PremiumGame,12 to under 18,1,6,7.58846,2.422635396858934,Average_Games,85.66666666666667
2014,BaseGame,5 to under 12,2,4,7.34984,1.711317698429467,Median_Games,48.333333333333336
1997,BaseGame,5 to under 12,3,6,6.17586,1.0,Median_Games,24.666666666666668
2012,BaseGame,12 to under 18,2,4,6.75936,2.2194119304176354,Long_Games,226.83333333333334
2014,PremiumGame,12 to under 18,2,99,8.35294,1.711317698429467,Median_Games,32.0
2004,BaseGame,12 to under 18,2,2,6.93333,1.3556588492147337,Short_Games,3.0
2015,BaseGame,12 to under 18,2,5,7.40741,2.422635396858934,Long_Games,42.5
2011,BaseGame,5 to under 12,1,9,5.9,1.0,Short_Games,9.0
2011,BaseGame,5 to under 12,2,6,6.27257,1.4742355095429256,Median_Games,139.16666666666666
2011,BaseGame,12 to under 18,3,6,7.0,1.0,Median_Games,1.5
2009,PremiumGame,under 5,2,8,7.0,1.0,Long_Games,2.6666666666666665
2011,BaseGame,12 to under 18,2,4,6.02562,1.820718360447919,Median_Games,136.5
2007,BaseGame,5 to under 12,2,4,7.21282,2.0181815620818364,Average_Games,3057.8333333333335
1985,BaseGame,12 to under 18,2,4,7.875,1.0,Long_Games,5.666666666666667
1999,BaseGame,12 to under 18,4,10,6.08733,1.303243890414818,Median_Games,5709.666666666667
2012,BaseGame,under 5,2,5,7.0,1.711317698429467,Average_Games,2.5
2006,BaseGame,5 to under 12,2,2,6.75,1.3556588492147337,Median_Games,1.5
2001,BaseGame,5 to under 12,3,4,7.09327,2.3727093457285724,Average_Games,1157.8333333333333
2009,BaseGame,18 to under 21,2,5,6.6875,2.0669765476442,Long_Games,3.0
2011,BaseGame,5 to under 12,1,6,6.38769,1.872738925276428,Average_Games,798.6666666666666
2009,BaseGame,5 to under 12,2,11,5.2,1.0,Median_Games,6.5
2014,PremiumGame,5 to under 12,2,6,7.05,1.0,Median_Games,37.0
2012,BaseGame,5 to under 12,1,1,6.21957,1.3161095851820548,Long_Games,23.5
1989,BaseGame,5 to under 12,2,2,5.48833,1.1422635396858931,Median_Games,36.5
1992,PremiumGame,5 to under 12,2,2,6.20391,1.4445735615184168,Long_Games,58.333333333333336
2003,BaseGame,12 to under 18,2,5,6.22405,2.266041270512008,Long_Games,506.1666666666667
2015,PremiumGame,12 to under 18,2,4,7.284,2.6597175857454745,Long_Games,43.833333333333336
1980,BaseGame,12 to under 18,1,4,6.21538,2.745929290795126,Very_Long_Games,43.333333333333336
2007,BaseGame,5 to under 12,2,2,7.90476,1.8891471230368333,Median_Games,22.833333333333332
2011,BaseGame,12 to under 18,2,4,6.61111,2.422635396858934,Long_Games,31.666666666666668
2011,BaseGame,5 to under 12,2,2,5.63404,1.414911613493908,Median_Games,98.16666666666667
1982,BaseGame,12 to under 18,2,2,5.95385,1.711317698429467,Long_Games,14.666666666666666
2017,BaseGame,12 to under 18,3,6,6.16667,2.422635396858934,Long_Games,2.3333333333333335
2003,BaseGame,12 to under 18,2,2,6.69,2.849426015916614,Long_Games,19.0
2007,BaseGame,under 5,2,6,5.21643,1.7557750545813082,Very_Long_Games,212.33333333333334
2013,PremiumGame,12 to under 18,2,5,8.03759,1.9879491513486864,Average_Games,548.1666666666666
1987,BaseGame,5 to under 12,2,8,3.875,1.711317698429467,Median_Games,8.666666666666666
2010,BaseGame,5 to under 12,2,5,5.65,1.8891471230368333,Median_Games,12.833333333333334
2013,BaseGame,12 to under 18,2,2,6.84242,1.711317698429467,Short_Games,16.666666666666668
2013,PremiumGame,12 to under 18,2,2,7.96,2.0669765476442,Median_Games,75.0
2011,BaseGame,12 to under 18,3,6,6.27172,2.2286590604972183,Long_Games,188.83333333333334
2008,PremiumGame,under 5,3,6,7.24786,2.9916895556025063,Long_Games,44.833333333333336
2002,BaseGame,under 5,4,10,5.28,1.3556588492147337,Average_Games,15.5
2010,BaseGame,12 to under 18,4,8,4.25,1.237082188886541,Median_Games,5.333333333333333
1992,BaseGame,5 to under 12,3,8,5.91466,1.3556588492147337,Long_Games,77.33333333333333
2007,BaseGame,under 5,2,5,3.84,1.3556588492147337,Very_Short_Games,1.6666666666666667
2003,BaseGame,under 5,2,2,5.0,2.422635396858934,Median_Games,4.666666666666667
1985,BaseGame,5 to under 12,2,6,5.41188,1.609670399323896,Long_Games,67.0
2015,BaseGame,5 to under 12,2,6,6.375,1.0,Average_Games,6.333333333333333
2004,BaseGame,under 5,2,4,4.6,1.0,Short_Games,9.5
2000,BaseGame,12 to under 18,2,5,6.6471,1.7297682935417986,Long_Games,827.1666666666666
2005,BaseGame,5 to under 12,4,10,5.51613,1.237082188886541,Median_Games,24.166666666666668
2005,BaseGame,5 to under 12,3,7,7.02664,1.255184167899148,Median_Games,3788.8333333333335
2008,BaseGame,under 5,2,6,5.0,1.711317698429467,Average_Games,7.5
2014,PremiumGame,5 to under 12,2,5,7.525,1.711317698429467,Median_Games,41.333333333333336
2006,BaseGame,under 5,2,4,5.25,1.0,Short_Games,3.5
2011,BaseGame,5 to under 12,2,4,6.28778,1.898168885132756,Average_Games,426.1666666666667
2007,BaseGame,12 to under 18,2,4,7.31271,2.422635396858934,Long_Games,37.5
1986,BaseGame,under 5,2,4,6.43243,1.948399887316008,Long_Games,27.0
2001,BaseGame,5 to under 12,2,10,7.865,1.5690541587435731,Long_Games,8.5
2006,BaseGame,5 to under 12,2,2,6.66667,1.0,Median_Games,1.3333333333333333
2012,BaseGame,5 to under 12,2,6,4.0,1.0,Median_Games,16.166666666666668
1989,BaseGame,5 to under 12,2,8,6.14893,1.1778294246073666,Median_Games,258.6666666666667
2010,BaseGame,12 to under 18,2,5,7.35892,2.9018747799140776,Long_Games,757.6666666666666
2004,BaseGame,12 to under 18,2,4,6.96623,2.467434326361011,Long_Games,1108.3333333333333
