Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating,Adjusted_Average_Complexity,Play_Time_Category
37070,Spartacus: Gladiator Rules,2002,BaseGame,under 5,2,2,2.0,1,45,3,0,0,0,1,1,7.0,1.711317698429467,Median_Games
66694,Micro Rome,2014,BaseGame,5 to under 12,1,1,1.3333,3,30,35,0,0,6,18,9,7.23889,1.237082188886541,Median_Games
34143,Battleground: Crossbows & Catapults Twin Attack Armory Packs,2007,PremiumGame,5 to under 12,2,2,1.4545,11,30,312,29,15,20,102,70,6.54314,1.323293893936193,Median_Games
12549,Pirates of Nassau,2012,BaseGame,5 to under 12,3,5,2.8571,14,90,175,15,23,93,87,35,7.11207,2.3209880977533626,Long_Games
61370,Cards Against Humanity: 12 Days of Holiday Bullshit,2013,PremiumGame,12 to under 18,4,30,1.2778,18,30,1876,17,17,31,278,75,7.07626,1.1976040566237058,Median_Games
37864,FATAL,2007,BaseGame,5 to under 12,3,5,1.6667,3,30,95,13,0,2,25,8,5.24,1.4742355095429256,Median_Games
17827,Xena Warrior Princess: The Board Game,1998,BaseGame,5 to under 12,2,4,2.2,5,60,110,15,8,16,32,24,4.92188,1.8535812381153605,Average_Games
66435,Reclaim Oz,2015,BaseGame,5 to under 12,2,6,1.0,1,45,18,2,0,1,6,2,7.58333,1.0,Median_Games
56865,Lords of Waterdeep: Scoundrels of Skullport,2013,PremiumGame,12 to under 18,2,6,2.626,246,60,10806,70,397,1334,4491,924,8.26027,2.2305796182829773,Average_Games
7950,Key Harvest,2007,BaseGame,5 to under 12,2,4,3.0383,183,90,2495,175,96,309,1390,546,6.82467,2.5140728220297204,Long_Games
58516,No Good Gremlins,2013,BaseGame,5 to under 12,2,5,1.0,1,45,38,0,0,16,13,12,6.19231,1.0,Median_Games
9536,Cacao,2015,BaseGame,5 to under 12,2,4,1.8515,101,45,1417,22,159,549,1021,221,7.20078,1.6187266708923165,Median_Games
64822,Rivet Wars: The Treasure Hunter,2014,PremiumGame,12 to under 18,1,2,4.0,1,30,80,4,7,10,7,4,7.71429,3.1339530952884007,Median_Games
10240,King Me!,1998,BaseGame,5 to under 12,3,6,1.2199,191,30,1769,89,30,193,1713,580,6.37801,1.1821931121909994,Median_Games
15798,Scary Tales: Prince Charming vs. Hansel,2010,BaseGame,12 to under 18,2,2,1.8,5,20,125,5,3,17,44,11,6.08636,1.5690541587435731,Median_Games
18205,"Strange Defeat:  The Fall of France, 1940",2006,BaseGame,12 to under 18,2,2,2.1429,28,60,264,30,2,9,90,64,5.115,1.8129649975350377,Average_Games
15151,Nowheresville: Bandit Paradise,2013,BaseGame,5 to under 12,2,5,2.0,4,60,67,6,3,21,33,8,6.83333,1.711317698429467,Average_Games
26659,Vatican: The Board Game,2007,BaseGame,12 to under 18,2,6,2.5,2,60,23,2,3,10,11,10,4.81818,2.0669765476442,Average_Games
55407,The Emerald City (fan expansion to Ticket to Ride),2013,PremiumGame,5 to under 12,2,6,2.0,2,60,66,0,18,87,23,11,7.56304,1.711317698429467,Average_Games
12246,Magnum Opus,2014,BaseGame,12 to under 18,2,4,2.5833,12,60,195,4,28,107,84,32,7.3756,2.1262293119233746,Average_Games
25914,Twelve Teepees Memory,1984,BaseGame,5 to under 12,2,4,1.0,1,15,15,1,0,0,6,5,6.79167,1.0,Short_Games
31425,Madelinette,1993,BaseGame,5 to under 12,2,2,1.0,1,10,8,0,0,0,3,4,2.66667,1.0,Short_Games
13415,Trivial Pursuit: Master Edition,2010,BaseGame,12 to under 18,2,6,1.4286,14,60,290,1,2,14,163,24,6.24969,1.3048707655468696,Average_Games
21789,The Last Hurrah: ASL Module 6,1988,PremiumGame,12 to under 18,2,2,4.3778,45,120,1139,32,11,20,309,106,7.58252,3.4026889217550527,Long_Games
15920,Clue:  The Twilight Zone  Tower of Terror,2007,BaseGame,under 5,3,6,2.0,2,30,78,0,2,12,30,5,6.24333,1.711317698429467,Median_Games
17348,Aapep,2007,BaseGame,5 to under 12,2,4,2.1,10,20,152,24,3,12,64,46,5.37969,1.7824494682724137,Median_Games
15073,Tokami,1998,BaseGame,5 to under 12,2,5,1.3333,3,30,81,2,11,14,34,18,6.57647,1.237082188886541,Median_Games
68133,504,2015,BaseGame,12 to under 18,2,4,2.0,2,120,21,0,322,1759,29,51,7.83621,1.711317698429467,Long_Games
65241,Krosmaster: Arena - Season 2 Exp #3 - Head Hunters,2014,PremiumGame,12 to under 18,2,4,1.0,1,60,131,1,10,20,13,1,7.73077,1.0,Average_Games
56720,Lacuna Expanse: A New Empire,2012,BaseGame,12 to under 18,1,4,2.0,1,60,4,1,0,1,2,1,4.5,1.711317698429467,Average_Games
41834,Black Stories Kln Edition,2009,BaseGame,12 to under 18,2,15,1.0,1,20,18,2,1,2,4,3,6.125,1.0,Median_Games
12560,Triovision,2008,BaseGame,5 to under 12,1,6,1.3529,17,20,186,5,5,10,135,31,6.59481,1.2510240157757586,Median_Games
7806,Trains: Rising Sun,2014,BaseGame,12 to under 18,2,4,2.425,40,45,1600,21,235,568,535,163,7.78876,2.01362772026199,Median_Games
59371,Fleet: Arctic Bounty,2014,PremiumGame,5 to under 12,1,6,2.2593,27,30,1632,36,83,182,336,170,7.94268,1.895762377632228,Median_Games
15596,Star Wars Lightsaber Dueling,1988,BaseGame,12 to under 18,2,2,2.0,9,20,193,9,12,16,82,37,5.7939,1.711317698429467,Median_Games
28789,Elves Under Hoof,2005,BaseGame,12 to under 18,1,2,1.0,3,60,38,0,2,11,15,18,6.7,1.0,Average_Games
38684,Bible 20 Questions,2007,BaseGame,under 5,2,4,2.0,1,5,6,0,0,0,3,2,4.66667,1.711317698429467,Very_Short_Games
28823,Carcassonne: The Tower,2006,PremiumGame,5 to under 12,2,6,2.1551,316,60,9019,98,81,370,3721,1024,6.57816,1.897532220578914,Average_Games
8290,Star Fluxx,2011,BaseGame,5 to under 12,2,6,1.4275,138,10,4889,74,35,303,2276,389,6.52218,1.324195365870836,Short_Games
13921,The Battle of Five Armies,1984,BaseGame,12 to under 18,2,2,2.8,10,150,220,8,40,35,85,43,6.34824,2.28037185717304,Very_Long_Games
65756,Polak May,2014,BaseGame,under 5,2,8,1.0,1,15,6,0,0,2,2,0,7.75,1.0,Short_Games
7990,World of Warcraft: The Boardgame,2005,BaseGame,12 to under 18,2,6,3.493,568,180,5790,320,135,647,4010,1213,6.61387,2.9947179378829496,Very_Long_Games
21392,Pictionary: Simpsons Edition,2002,BaseGame,5 to under 12,3,7,1.0,1,60,48,6,3,4,15,8,4.9,1.0,Average_Games
46397,Snorkels,2010,BaseGame,5 to under 12,2,2,2.0,2,10,16,0,0,8,12,6,6.875,1.711317698429467,Short_Games
28809,Saint Petersburg: The Banquet,2005,PremiumGame,5 to under 12,2,4,2.2766,47,45,657,31,27,51,297,134,6.80283,1.908068173815057,Median_Games
26058,Mike Mulligan and His Steam Shovel Opposites Game,1999,BaseGame,under 5,1,4,1.0,2,10,4,1,0,0,2,3,4.5,1.0,Short_Games
63249,Wanted: The Outlaws,2014,BaseGame,5 to under 12,1,4,1.6667,3,30,51,0,3,7,15,8,7.4,1.4742355095429256,Median_Games
17433,Scene It? Disney Second Edition,2007,BaseGame,under 5,2,4,1.0,1,45,211,13,2,3,80,20,5.43,1.0,Median_Games
59979,Total Extinction,2013,BaseGame,12 to under 18,2,6,3.0,1,90,2,0,1,4,9,3,8.22222,2.422635396858934,Long_Games
9572,20th Century,2010,BaseGame,12 to under 18,3,5,2.9344,122,120,1719,94,66,223,1325,399,6.96208,2.4173054440453554,Long_Games
14511,Platoon,1986,BaseGame,12 to under 18,2,2,2.1818,33,120,399,30,11,26,190,85,5.90353,1.840635256003944,Long_Games
19693,Stick Around,1999,BaseGame,under 5,2,2,2.0,2,10,41,9,2,2,15,8,5.73333,1.711317698429467,Short_Games
13954,Dune Express,2009,BaseGame,5 to under 12,2,5,1.4857,35,15,331,11,33,181,196,143,5.94031,1.3454870061271922,Short_Games
18141,Save the President,1980,BaseGame,12 to under 18,2,6,2.0,6,90,84,9,4,3,34,22,4.46324,1.711317698429467,Long_Games
26944,Whirlybirds and Early Birds,1981,BaseGame,5 to under 12,2,2,1.0,1,30,4,0,0,0,1,1,4.5,1.0,Median_Games
12050,Clash of the Gladiators,2002,BaseGame,5 to under 12,2,5,1.5158,95,60,918,69,36,84,840,388,5.8864,1.3775730685259524,Average_Games
22944,Cardcaptors: Challenge of the Clow Spirits Game,2001,BaseGame,under 5,2,4,2.0,1,45,17,4,1,1,2,4,3.5,1.711317698429467,Median_Games
48353,Euronimoes,2011,BaseGame,5 to under 12,2,4,2.0,2,40,23,0,0,10,9,10,7.38889,1.711317698429467,Median_Games
12938,Yucata',1996,BaseGame,5 to under 12,2,4,1.7292,48,30,403,16,14,32,387,103,5.88801,1.5186928656947671,Median_Games
15998,Artifact,2013,BaseGame,12 to under 18,3,5,2.7,10,60,136,4,16,61,89,41,5.73427,2.2092400873300937,Average_Games
47450,"All Things Zombie: I, Zombie",2010,PremiumGame,12 to under 18,1,8,3.0,2,45,51,0,3,7,11,3,7.18182,2.422635396858934,Median_Games
42163,Litter Bugs,1999,BaseGame,5 to under 12,2,4,1.0,1,15,11,1,0,0,8,3,3.95,1.0,Short_Games
8248,Strozzi,2008,BaseGame,5 to under 12,3,6,2.2755,98,60,1299,94,35,128,920,339,6.76584,1.923311500809916,Average_Games
9908,Ascension: Darkness Unleashed,2013,BaseGame,12 to under 18,1,2,2.3,20,30,1042,14,43,141,381,68,7.6858,1.9247130079583068,Median_Games
45683,New Plants (fan expansion for Power Grid),2008,PremiumGame,12 to under 18,2,6,1.0,1,120,126,0,28,70,36,13,7.63194,1.0,Long_Games
15175,Bushwhackin' Varmints out of Sergio's Butte,2007,BaseGame,12 to under 18,2,6,1.3333,9,20,247,8,4,19,64,22,6.12031,1.237082188886541,Median_Games
9943,Phantom Leader,2010,BaseGame,12 to under 18,1,1,2.5672,67,30,772,35,75,248,398,196,7.62558,2.13285724346785,Median_Games
41732,Connect 4 SpongeBob Squarepants,2008,BaseGame,5 to under 12,2,2,1.3333,3,10,25,2,0,0,10,5,5.15,1.237082188886541,Short_Games
11686,Cyrano,2010,BaseGame,5 to under 12,4,9,1.2857,14,45,322,19,34,118,154,70,6.84156,1.2032234664412989,Median_Games
11665,Great War at Sea: Jutland,2006,BaseGame,12 to under 18,2,2,3.037,27,30,437,9,28,69,117,58,7.28718,2.4489541517008235,Median_Games
24101,Gamma Knights,1992,BaseGame,12 to under 18,1,8,3.3333,3,60,92,8,1,3,15,11,5.11067,2.6597175857454745,Average_Games
43514,Give a Dog a Bone,2008,BaseGame,under 5,2,4,1.0,5,20,12,1,0,0,7,4,3.5,1.0,Median_Games
38230,The Pursuit of von Spee,2008,BaseGame,under 5,1,2,1.6667,3,120,70,0,12,28,14,6,7.53571,1.4742355095429256,Long_Games
54432,Munchkin Zombies 3: Hideous Hideouts,2012,PremiumGame,5 to under 12,3,6,1.6,5,90,546,9,9,67,118,24,6.95424,1.4267906190576802,Long_Games
9604,Oltre Mare,2004,BaseGame,12 to under 18,2,5,2.5201,323,60,3583,305,87,312,2480,949,6.7116,2.1700161983238253,Average_Games
10718,Bugs in the Kitchen,2013,BaseGame,5 to under 12,2,4,1.0492,61,20,965,18,53,187,598,175,6.48104,1.042386083527009,Median_Games
13247,Armchair Cricket,1981,BaseGame,5 to under 12,2,4,1.9048,21,60,201,7,1,6,114,45,6.56246,1.6436002535389815,Average_Games
14072,Boing!,1996,BaseGame,5 to under 12,2,4,1.0,6,5,48,0,9,17,46,14,6.78261,1.0,Very_Short_Games
71685,Cranium Brain Breaks,2017,BaseGame,5 to under 12,2,6,1.0,6,1,153,6,1,3,34,15,4.22941,1.0,Mini_Games
15610,LeCardo,1998,BaseGame,5 to under 12,2,4,1.1429,7,20,92,5,0,3,66,33,5.96515,1.1016472991055708,Median_Games
8545,MIL (1049),2011,BaseGame,12 to under 18,2,5,3.9014,71,90,894,58,47,224,546,154,6.87549,3.091293753081203,Long_Games
17322,Esels-Rennen,1989,BaseGame,5 to under 12,2,6,1.2,10,15,176,7,2,8,104,37,5.46635,1.1422635396858931,Short_Games
15864,Derby,2000,BaseGame,under 5,3,5,1.6667,3,60,63,6,8,11,36,12,6.12917,1.4742355095429256,Average_Games
61259,Firefly: The Game  Pirates & Bounty Hunters,2014,PremiumGame,12 to under 18,2,6,2.6667,36,120,2732,16,78,253,599,144,7.80703,2.1855532079723927,Long_Games
9764,Dungeon Command: Heart of Cormyr,2012,BaseGame,12 to under 18,2,2,2.5814,43,90,1810,55,71,224,646,143,7.38128,2.1248778082963584,Long_Games
7292,Time's Up! Title Recall!,2008,BaseGame,12 to under 18,4,18,1.2162,74,90,2392,54,130,454,1536,418,7.81814,1.1623522783294598,Long_Games
50208,Sol,2011,BaseGame,12 to under 18,2,2,4.0,1,60,15,0,1,3,8,2,6.6625,3.1339530952884007,Average_Games
12556,Adventure Time Card Wars: BMO vs. Lady Rainicorn,2014,BaseGame,5 to under 12,2,2,1.7143,7,30,610,14,17,42,175,38,6.42714,1.508094231988168,Median_Games
44821,Pastrengo,2010,BaseGame,12 to under 18,1,2,1.0,1,60,6,0,1,2,2,1,7.0,1.0,Average_Games
60587,Santiago de Cuba: El taxi,2013,PremiumGame,5 to under 12,2,4,1.0,1,60,20,0,20,26,3,3,7.5,1.0,Average_Games
66484,Dungeon Escape Micro Edition - The Classic Game of Memory,2014,BaseGame,5 to under 12,2,2,2.0,1,5,15,1,0,0,2,0,6.0,1.711317698429467,Very_Short_Games
8086,Panic on Wall Street!,2011,BaseGame,5 to under 12,3,11,1.6625,80,30,1202,40,156,545,819,250,7.02339,1.4829565462356504,Median_Games
53524,Knock Down Barns,2008,BaseGame,under 5,2,2,2.0,2,10,31,2,8,21,13,10,7.30769,1.711317698429467,Short_Games
69824,Hundred Days 20,2015,BaseGame,12 to under 18,2,2,2.5,2,60,10,0,6,11,3,4,8.83333,2.0669765476442,Average_Games
45570,Floating Fortress,2010,BaseGame,5 to under 12,2,2,2.0,1,30,4,0,0,1,1,2,4.0,1.711317698429467,Median_Games
9222,Loopin' Louie,1992,BaseGame,under 5,2,4,1.0487,554,10,6584,112,239,701,5547,1792,6.97508,1.101112754419325,Short_Games
40766,J'te Gage Que... 2,2009,BaseGame,12 to under 18,4,50,1.0,3,120,49,3,0,4,16,3,5.46125,1.0,Long_Games
30101,Topitop,2004,BaseGame,5 to under 12,2,2,1.3333,3,5,38,2,0,1,13,10,6.48462,1.237082188886541,Very_Short_Games
55626,Schlag den Raab: Das Quiz,2012,BaseGame,12 to under 18,2,6,2.0,2,60,36,1,0,1,9,2,7.11111,1.711317698429467,Average_Games
66519,Castle Men 4X,2015,BaseGame,5 to under 12,2,4,2.0,1,90,4,0,0,3,1,0,7.0,1.711317698429467,Long_Games
17153,Chop Chop,2012,BaseGame,under 5,2,4,1.0,2,10,21,0,6,11,32,10,5.52344,1.0,Short_Games
16163,Captain Future,1980,BaseGame,5 to under 12,2,4,1.5714,7,45,76,5,7,10,38,16,6.01579,1.4064469328825973,Median_Games
17238,Sanitarium,2012,BaseGame,12 to under 18,1,4,2.0,7,30,330,25,25,116,131,62,5.46603,1.711317698429467,Median_Games
27261,Runebound: Relics of Legend,2005,PremiumGame,5 to under 12,2,6,2.1852,27,120,1461,45,43,78,429,153,6.91813,1.843053736178604,Long_Games
67031,All About Town: Indianapolis,1982,BaseGame,5 to under 12,2,6,1.0,1,60,1,0,0,0,1,1,5.0,1.0,Average_Games
7831,Edo,2012,BaseGame,12 to under 18,2,4,2.9551,89,60,1408,57,112,421,964,274,7.18639,2.411509261215578,Average_Games
23313,Strategy: An Introductory Wargame,1991,BaseGame,12 to under 18,2,2,2.0,1,150,37,0,0,1,6,7,4.16667,1.711317698429467,Very_Long_Games
20728,Signs Up,1981,BaseGame,5 to under 12,2,4,1.0,1,30,10,1,0,0,5,2,4.8,1.0,Median_Games
13106,One More Barrel,2008,BaseGame,12 to under 18,3,5,3.16,25,90,250,16,10,32,123,48,6.49431,2.536446228607649,Long_Games
49773,Emperor's Fleet: Command at Sea Volume  IX,2011,PremiumGame,12 to under 18,2,12,3.6667,3,120,68,1,9,11,8,1,8.375,2.896870906401859,Long_Games
17054,Stonewall,1996,BaseGame,5 to under 12,2,4,1.6667,6,45,75,3,4,8,40,24,5.7625,1.4742355095429256,Median_Games
8433,Municipium,2008,BaseGame,5 to under 12,2,4,2.4643,84,60,814,75,57,178,663,298,6.78415,2.058937953376998,Average_Games
16562,Unknown,2015,BaseGame,12 to under 18,1,6,3.0,4,45,7,0,11,51,32,36,8.44281,2.422635396858934,Median_Games
38142,Aquaretto: The Training Camp,2008,PremiumGame,under 5,2,5,1.8333,6,45,217,17,13,29,51,35,6.91176,1.5927410381012743,Median_Games
26014,Epes de France,2002,BaseGame,12 to under 18,2,2,2.3333,9,60,71,0,5,7,27,15,7.47778,1.948399887316008,Average_Games
67702,"Warhammer 40,000: Conquest  The Great Devourer",2015,PremiumGame,12 to under 18,2,2,3.5,2,45,29,0,18,85,4,1,8.75,2.778294246073667,Median_Games
57118,Playmobil Soccer Match,2010,BaseGame,5 to under 12,2,2,1.0,1,20,10,0,1,2,8,6,7.3125,1.0,Median_Games
7297,Euphoria: Build a Better Dystopia,2013,BaseGame,12 to under 18,2,6,3.0512,293,60,5009,89,520,1514,3594,873,7.43991,2.54501021198676,Average_Games
19988,When Darkness Comes: The Horror Within,2002,PremiumGame,12 to under 18,1,6,2.75,8,90,408,34,16,22,109,35,6.21147,2.2448059722515668,Long_Games
16757,United Square,2011,BaseGame,5 to under 12,2,4,1.75,4,15,20,0,0,5,41,13,5.73366,1.5334882738221003,Short_Games
8165,After the Flood,2008,BaseGame,12 to under 18,3,3,3.7111,135,180,998,27,121,290,829,368,6.91181,2.980726107472357,Very_Long_Games
7650,Roma,2005,BaseGame,5 to under 12,2,2,2.0046,439,45,4553,181,186,608,3719,1283,6.86011,1.8134150292274105,Median_Games
11031,Martian Fluxx,2009,BaseGame,5 to under 12,2,6,1.4375,64,30,1497,46,21,105,716,183,6.24677,1.3213254454539052,Median_Games
12089,Pompeji,2001,BaseGame,12 to under 18,2,4,1.5455,22,45,483,18,14,19,259,77,6.25502,1.3880238044932742,Median_Games
14466,Mad Scientist University,2005,BaseGame,5 to under 12,3,7,1.0526,19,45,291,16,7,35,135,46,5.90148,1.03741531093739,Median_Games
22409,Dien Bien Phu 1954,2000,BaseGame,12 to under 18,2,2,2.4,5,120,167,9,1,4,21,22,6.85714,1.9958447778012536,Long_Games
23567,WWF Wrestling Challenge,1991,BaseGame,5 to under 12,2,4,1.5,2,30,44,2,2,4,17,9,5.17647,1.3556588492147337,Median_Games
59863,Amalgimal Zoo,2013,BaseGame,5 to under 12,2,4,3.6667,3,15,6,1,0,1,2,2,7.0,2.896870906401859,Short_Games
50201,Pass the Plunder,2011,BaseGame,5 to under 12,2,6,4.0,1,15,1,0,0,0,1,0,9.0,3.1339530952884007,Short_Games
17357,Ramses Return,2011,BaseGame,5 to under 12,2,4,1.0,12,10,278,7,3,13,96,31,5.45521,1.0,Short_Games
18256,Harry Potter: Diagon Alley Board Game,2001,BaseGame,5 to under 12,3,6,1.2,10,45,243,17,3,5,90,54,5.04333,1.1422635396858931,Median_Games
42869,Bailout! The Game,2009,BaseGame,12 to under 18,2,6,2.0,2,30,5,0,0,0,5,3,6.2,1.711317698429467,Median_Games
8175,Space Dealer,2006,BaseGame,5 to under 12,3,4,2.4049,205,30,1660,126,105,396,1547,627,6.60222,2.0501415592647367,Median_Games
71304,High King of Tara,2017,BaseGame,under 5,2,4,2.0,1,60,16,0,0,2,2,3,8.0,1.711317698429467,Average_Games
31028,Heroscape: Nerak's Return ,2005,PremiumGame,5 to under 12,2,4,2.3077,13,60,363,13,44,46,163,82,7.30429,1.930190154236214,Average_Games
62056,Cards Against Humanity: House of Cards Pack,2014,PremiumGame,12 to under 18,4,30,1.0,2,30,161,2,24,53,27,6,6.57407,1.0,Median_Games
34252,Under the Black Flag: Swashbuckling Action on the High Seas,2007,PremiumGame,5 to under 12,2,6,1.5,2,60,9,0,0,4,2,1,8.0,1.3556588492147337,Average_Games
9710,Once Upon a Time: The Storytelling Card Game,1993,BaseGame,5 to under 12,2,6,1.4171,422,30,8744,244,158,739,4970,1419,6.5396,1.3665525741249385,Median_Games
54802,D-Day Dice: Commission Pack,2012,PremiumGame,5 to under 12,1,4,1.0,3,45,377,5,26,54,36,24,7.05556,1.0,Median_Games
22045,SoloQuest,2003,BaseGame,under 5,1,1,1.6667,3,20,36,0,1,20,14,13,5.46429,1.4742355095429256,Median_Games
59881,Road to New Eden,2013,BaseGame,12 to under 18,1,8,2.0,2,60,14,1,0,2,5,0,6.5,1.711317698429467,Average_Games
33753,Truchet,2007,BaseGame,5 to under 12,2,2,2.0,1,20,3,0,3,13,10,6,5.59,1.711317698429467,Median_Games
14684,Neolithibum,1991,BaseGame,5 to under 12,2,6,1.7778,18,40,301,26,14,21,151,51,5.88146,1.5532629058384393,Median_Games
8426,Fresh Fish,1997,BaseGame,12 to under 18,2,5,3.046,87,60,802,43,88,156,825,402,6.66098,2.4768082259314035,Average_Games
22550,Mars and Venus in Love Question Card Game,1998,BaseGame,18 to under 21,2,2,1.0,1,10,8,0,0,0,2,1,4.5,1.0,Short_Games
10350,The Game: Spiel... so lange du kannst!,2015,BaseGame,5 to under 12,1,5,1.3704,81,20,982,17,66,246,667,169,6.64744,1.2731234593985492,Median_Games
59134,Gunship: Afterburners!,2013,PremiumGame,5 to under 12,3,4,2.0,1,60,90,4,4,8,10,7,7.15,1.711317698429467,Average_Games
54116,Quiz Granny o Cywilizacji: cz 2,1999,BaseGame,12 to under 18,1,6,1.0,1,45,1,0,0,0,3,0,4.0,1.0,Median_Games
38643,Battle of the River Plate,2008,BaseGame,under 5,2,2,1.5,2,40,10,0,0,1,3,3,4.66667,1.3556588492147337,Median_Games
29660,Pettson & Findus kortspel,2002,BaseGame,under 5,2,4,1.0,2,5,3,0,0,0,3,2,4.66667,1.0,Very_Short_Games
11786,Bauhaus,2013,BaseGame,12 to under 18,2,4,1.8,10,30,168,6,5,31,149,20,7.07745,1.5690541587435731,Median_Games
54011,Sentinels of the Multiverse: Infernal Relics,2012,PremiumGame,12 to under 18,2,5,2.413,46,30,3771,71,51,177,1215,212,8.20651,2.0050919078808365,Median_Games
53776,Auf Spurensuche am Limes,2012,BaseGame,5 to under 12,2,5,2.0,2,60,0,0,0,3,2,2,5.25,1.711317698429467,Average_Games
33610,Tycoon,1986,BaseGame,under 5,2,6,1.0,2,45,19,0,0,0,6,3,3.5,1.0,Median_Games
31018,Ring Around the Rosy,1991,BaseGame,under 5,1,5,2.0,1,15,11,0,0,0,3,3,4.66667,1.711317698429467,Short_Games
45317,Terminator Salvation,2010,BaseGame,12 to under 18,2,3,2.5,2,40,35,1,9,15,22,6,7.21818,2.0669765476442,Median_Games
33313,Runebound: Beasts and Bandits,2008,PremiumGame,12 to under 18,2,6,2.1429,7,120,848,16,51,96,193,65,7.34508,1.8129649975350377,Long_Games
41478,Wealth of Nations: War Clouds,2010,PremiumGame,12 to under 18,2,6,3.5,8,120,554,19,35,68,117,52,7.23419,2.778294246073667,Long_Games
27379,Silver Mountain,2004,BaseGame,5 to under 12,3,5,2.0,3,30,20,1,3,6,14,7,5.66071,1.711317698429467,Median_Games
36767,Quintazone,2005,BaseGame,under 5,2,5,1.6667,3,30,4,0,0,2,4,5,7.125,1.4742355095429256,Median_Games
24074,Heroes Incorporated: S.U.P.E.R. (Scrap's Upgrade Pack and Expansion Revision),2004,PremiumGame,5 to under 12,2,4,2.0,5,60,105,9,13,22,43,24,7.26163,1.711317698429467,Average_Games
11093,Munchkin Legends,2013,BaseGame,under 5,3,6,1.5333,15,120,1168,38,7,77,327,80,6.78716,1.3793457285724346,Long_Games
9600,Kingdoms,1994,BaseGame,5 to under 12,2,4,1.8276,377,45,4345,232,82,357,3468,1242,6.63949,1.6659145010211986,Median_Games
41777,Circus Roncalli,1986,BaseGame,5 to under 12,2,6,2.0,1,20,12,1,1,1,2,2,2.5,1.711317698429467,Median_Games
7466,Roll Through the Ages: The Bronze Age,2008,BaseGame,5 to under 12,1,4,1.7754,788,45,9900,269,406,1397,8993,2351,6.95261,1.714103810127474,Median_Games
54332,Kabinettskrieg,2012,PremiumGame,12 to under 18,2,6,4.6667,3,10,19,1,3,7,2,2,8.5,3.608188604831326,Short_Games
20371,Hanna Haselnuss,1997,BaseGame,under 5,2,4,1.0,1,20,16,1,0,3,4,6,5.875,1.0,Median_Games
47620,Catan Geographies: Austria,2010,PremiumGame,5 to under 12,3,6,2.3333,3,90,264,15,7,27,25,14,7.0164,1.948399887316008,Long_Games
27781,Deck of Dogs,2004,BaseGame,5 to under 12,2,4,1.0,1,15,1,0,0,0,1,1,4.0,1.0,Short_Games
62218,Tchu Tchu Train,2013,BaseGame,5 to under 12,2,4,4.0,1,40,9,0,0,5,7,3,6.92857,3.1339530952884007,Median_Games
46309,Forever Young: A Vampire Game,2010,BaseGame,12 to under 18,2,6,3.0,1,60,124,12,0,14,17,10,5.28824,2.422635396858934,Average_Games
19323,Himmel und Hlle,2001,BaseGame,5 to under 12,2,2,1.6667,3,30,24,0,0,1,5,5,4.6,1.4742355095429256,Median_Games
11921,Guesstures,1990,BaseGame,5 to under 12,4,99,1.2,95,10,1744,118,4,20,925,332,5.94399,1.150714839073174,Short_Games
17652,Star Trek: The Card Game,1996,BaseGame,5 to under 12,2,2,2.6667,6,45,365,49,8,7,161,62,5.3947,2.1855532079723927,Median_Games
15463,Mafia Casino,2012,BaseGame,5 to under 12,2,5,1.3333,6,45,45,6,0,7,30,8,7.05833,1.237082188886541,Median_Games
23631,The Trojan War,2002,BaseGame,12 to under 18,2,2,2.5,2,120,23,3,1,1,5,7,3.64,2.0669765476442,Long_Games
8035,Dungeon Command: Sting of Lolth,2012,BaseGame,12 to under 18,2,2,2.6087,46,90,1808,57,74,275,658,157,7.37886,2.144296781463483,Long_Games
53633,Warhammer: Invasion  Vessel of the Winds,2012,PremiumGame,12 to under 18,2,2,2.5,2,60,233,3,14,23,26,11,7.6,2.0669765476442,Average_Games
47455,Days of Steam: Locomotives,2010,PremiumGame,12 to under 18,2,4,1.5,4,45,236,17,9,18,46,23,7.06522,1.3556588492147337,Median_Games
13552,Close Assault,1983,BaseGame,12 to under 18,2,2,2.875,8,90,136,9,13,25,50,32,7.15,2.3337206845552503,Long_Games
19204,Stamp,1992,BaseGame,5 to under 12,3,6,2.0,1,30,71,7,1,3,27,6,5.42963,1.711317698429467,Median_Games
58077,Stardust Imperium,2013,BaseGame,12 to under 18,1,4,3.3333,3,45,19,0,0,9,10,5,7.2,2.6597175857454745,Median_Games
33982,Warmaster Ancient Armies,2006,PremiumGame,12 to under 18,2,6,2.6,5,120,79,0,4,5,28,4,7.55357,2.138108317487147,Long_Games
